date,state,fips,cases,deaths,cases_daily,deaths_daily
2021-07-10,Virgin Islands,78,4005,32,0,0
2021-07-11,Virgin Islands,78,4005,32,0,0
2021-07-12,Virgin Islands,78,4033,32,28,0
2021-07-13,Virgin Islands,78,4043,32,10,0
2021-07-14,Virgin Islands,78,4104,32,61,0
2021-07-15,Virgin Islands,78,4119,32,15,0
2021-07-16,Virgin Islands,78,4119,32,0,0
2021-07-17,Virgin Islands,78,4119,32,0,0
2021-07-18,Virgin Islands,78,4119,32,0,0
2021-07-19,Virgin Islands,78,4186,32,67,0
2021-07-20,Virgin Islands,78,4215,32,29,0
2021-07-21,Virgin Islands,78,4215,32,0,0
2021-07-22,Virgin Islands,78,4301,35,86,3
2021-07-23,Virgin Islands,78,4301,35,0,0
2021-07-24,Virgin Islands,78,4301,35,0,0
2021-07-25,Virgin Islands,78,4301,35,0,0
2021-07-26,Virgin Islands,78,4375,35,74,0
2021-07-27,Virgin Islands,78,4375,35,0,0
2021-07-28,Virgin Islands,78,4375,35,0,0
2021-07-29,Virgin Islands,78,4497,36,122,1
2021-07-30,Virgin Islands,78,4514,36,17,0
2021-07-31,Virgin Islands,78,4514,36,0,0
2021-08-01,Virgin Islands,78,4514,36,0,0
2021-08-02,Virgin Islands,78,4629,37,115,1
2021-08-03,Virgin Islands,78,4663,39,34,2
2021-08-04,Virgin Islands,78,4691,39,28,0
2021-08-05,Virgin Islands,78,4854,40,163,1
2021-08-06,Virgin Islands,78,4907,40,53,0
2021-08-07,Virgin Islands,78,4907,40,0,0
2021-08-08,Virgin Islands,78,4907,40,0,0
2021-08-09,Virgin Islands,78,4960,40,53,0
2021-08-10,Virgin Islands,78,5066,41,106,1
2021-08-11,Virgin Islands,78,5066,41,0,0
2021-08-12,Virgin Islands,78,5169,41,103,0
2021-08-13,Virgin Islands,78,5242,41,73,0
2021-08-14,Virgin Islands,78,5242,41,0,0
2021-08-15,Virgin Islands,78,5242,41,0,0
2021-08-16,Virgin Islands,78,5295,41,53,0
2021-08-17,Virgin Islands,78,5295,41,0,0
2021-08-18,Virgin Islands,78,5413,41,118,0
2021-08-19,Virgin Islands,78,5432,44,19,3
2021-08-20,Virgin Islands,78,5432,44,0,0
2021-08-21,Virgin Islands,78,5432,44,0,0
2021-08-22,Virgin Islands,78,5594,45,162,1
2021-08-23,Virgin Islands,78,5605,45,11,0
2021-08-24,Virgin Islands,78,5684,56,79,11
2021-08-25,Virgin Islands,78,5684,51,0,-5
2021-08-26,Virgin Islands,78,5684,51,0,0
2021-08-27,Virgin Islands,78,5760,53,76,2
2021-08-28,Virgin Islands,78,5760,53,0,0
2021-08-29,Virgin Islands,78,5760,53,0,0
2021-08-30,Virgin Islands,78,5760,53,0,0
2021-08-31,Virgin Islands,78,5864,54,104,1
2021-09-01,Virgin Islands,78,5934,56,70,2
2021-09-02,Virgin Islands,78,5961,57,27,1
2021-09-03,Virgin Islands,78,5961,57,0,0
2021-09-04,Virgin Islands,78,5961,57,0,0
2021-09-05,Virgin Islands,78,5961,57,0,0
2021-09-06,Virgin Islands,78,5961,57,0,0
2021-09-07,Virgin Islands,78,6071,62,110,5
2021-09-08,Virgin Islands,78,6102,63,31,1
2021-09-09,Virgin Islands,78,6102,63,0,0
2021-09-10,Virgin Islands,78,6182,63,80,0
2021-09-11,Virgin Islands,78,6182,63,0,0
2021-09-12,Virgin Islands,78,6182,63,0,0
2021-09-13,Virgin Islands,78,6289,66,107,3
2021-09-14,Virgin Islands,78,6298,66,9,0
2021-09-15,Virgin Islands,78,6298,66,0,0
2021-09-16,Virgin Islands,78,6374,67,76,1
2021-09-17,Virgin Islands,78,6439,67,65,0
2021-09-18,Virgin Islands,78,6439,67,0,0
2021-09-19,Virgin Islands,78,6439,67,0,0
2021-09-20,Virgin Islands,78,6458,67,19,0
2021-09-21,Virgin Islands,78,6489,67,31,0
2021-09-22,Virgin Islands,78,6557,69,68,2
2021-09-23,Virgin Islands,78,6557,69,0,0
2021-09-24,Virgin Islands,78,6557,69,0,0
2021-09-25,Virgin Islands,78,6557,69,0,0
2021-09-26,Virgin Islands,78,6557,69,0,0
2021-09-27,Virgin Islands,78,6679,70,122,1
2021-09-28,Virgin Islands,78,6679,70,0,0
2021-09-29,Virgin Islands,78,6721,71,42,1
2021-09-30,Virgin Islands,78,6721,71,0,0
2021-10-01,Virgin Islands,78,6786,71,65,0
2021-10-02,Virgin Islands,78,6786,71,0,0
2021-10-03,Virgin Islands,78,6786,71,0,0
2021-10-04,Virgin Islands,78,6841,72,55,1
2021-10-05,Virgin Islands,78,6841,72,0,0
2021-10-06,Virgin Islands,78,6873,72,32,0
2021-10-07,Virgin Islands,78,6916,72,43,0
2021-10-08,Virgin Islands,78,6925,73,9,1
2021-10-09,Virgin Islands,78,6925,73,0,0
2021-10-10,Virgin Islands,78,6925,73,0,0
2021-10-11,Virgin Islands,78,6950,73,25,0
2021-10-12,Virgin Islands,78,6950,73,0,0
2021-10-13,Virgin Islands,78,6978,75,28,2
2021-10-14,Virgin Islands,78,6978,75,0,0
2021-10-15,Virgin Islands,78,6978,75,0,0
2021-10-16,Virgin Islands,78,6978,75,0,0
2021-10-17,Virgin Islands,78,6978,75,0,0
2021-10-18,Virgin Islands,78,7079,78,101,3
2021-10-19,Virgin Islands,78,7085,78,6,0
2021-10-20,Virgin Islands,78,7099,78,14,0
2021-10-21,Virgin Islands,78,7099,78,0,0
2021-10-22,Virgin Islands,78,7126,78,27,0
2021-10-23,Virgin Islands,78,7126,78,0,0
2021-10-24,Virgin Islands,78,7126,78,0,0
2021-10-25,Virgin Islands,78,7145,80,19,2
2021-10-26,Virgin Islands,78,7145,80,0,0
2021-10-27,Virgin Islands,78,7145,80,0,0
2021-10-28,Virgin Islands,78,7172,81,27,1
2021-10-29,Virgin Islands,78,7204,81,32,0
2021-10-30,Virgin Islands,78,7204,81,0,0
2021-10-31,Virgin Islands,78,7204,81,0,0
2021-11-01,Virgin Islands,78,7206,81,2,0
2021-11-02,Virgin Islands,78,7233,81,27,0
2021-11-03,Virgin Islands,78,7251,82,18,1
2021-11-04,Virgin Islands,78,7260,83,9,1
2021-11-05,Virgin Islands,78,7275,83,15,0
2021-11-06,Virgin Islands,78,7275,83,0,0
2021-11-07,Virgin Islands,78,7275,83,0,0
2021-11-08,Virgin Islands,78,7303,83,28,0
2021-11-09,Virgin Islands,78,7303,83,0,0
2021-11-10,Virgin Islands,78,7329,84,26,1
2021-11-11,Virgin Islands,78,7329,84,0,0
2021-11-12,Virgin Islands,78,7329,84,0,0
2021-11-13,Virgin Islands,78,7329,84,0,0
2021-11-14,Virgin Islands,78,7329,84,0,0
2021-11-15,Virgin Islands,78,7370,84,41,0
2021-11-16,Virgin Islands,78,7370,84,0,0
2021-11-17,Virgin Islands,78,7380,84,10,0
2021-11-18,Virgin Islands,78,7427,84,47,0
2021-11-19,Virgin Islands,78,7439,85,12,1
2021-11-20,Virgin Islands,78,7439,85,0,0
2021-11-21,Virgin Islands,78,7439,85,0,0
2021-11-22,Virgin Islands,78,7466,85,27,0
2021-11-23,Virgin Islands,78,7480,85,14,0
2021-11-24,Virgin Islands,78,7490,85,10,0
2021-11-25,Virgin Islands,78,7490,85,0,0
2021-11-26,Virgin Islands,78,7490,85,0,0
2021-11-27,Virgin Islands,78,7490,85,0,0
2021-11-28,Virgin Islands,78,7490,85,0,0
2021-11-29,Virgin Islands,78,7508,85,18,0
2021-11-30,Virgin Islands,78,7511,86,3,1
2021-12-01,Virgin Islands,78,7514,87,3,1
2021-12-02,Virgin Islands,78,7525,87,11,0
2021-12-03,Virgin Islands,78,7530,87,5,0
2021-12-04,Virgin Islands,78,7530,87,0,0
2021-12-05,Virgin Islands,78,7530,87,0,0
2021-12-06,Virgin Islands,78,7549,87,19,0
2021-12-07,Virgin Islands,78,7569,87,20,0
2021-12-08,Virgin Islands,78,7582,87,13,0
2021-12-09,Virgin Islands,78,7588,87,6,0
2021-12-10,Virgin Islands,78,7588,87,0,0
2021-12-11,Virgin Islands,78,7588,87,0,0
2021-12-12,Virgin Islands,78,7588,87,0,0
2021-12-13,Virgin Islands,78,7612,88,24,1
2021-12-14,Virgin Islands,78,7612,88,0,0
2021-12-15,Virgin Islands,78,7612,88,0,0
2021-12-16,Virgin Islands,78,7612,88,0,0
2021-12-17,Virgin Islands,78,7640,88,28,0
2021-12-18,Virgin Islands,78,7640,88,0,0
2021-12-19,Virgin Islands,78,7640,88,0,0
2021-12-20,Virgin Islands,78,7681,88,41,0
2021-12-21,Virgin Islands,78,7681,88,0,0
2021-12-22,Virgin Islands,78,7763,88,82,0
2021-12-23,Virgin Islands,78,7763,88,0,0
2021-12-24,Virgin Islands,78,7763,88,0,0
2021-12-25,Virgin Islands,78,7763,88,0,0
2021-12-26,Virgin Islands,78,7763,88,0,0
2021-12-27,Virgin Islands,78,8213,88,450,0
2021-12-28,Virgin Islands,78,8477,88,264,0
2021-12-29,Virgin Islands,78,8477,88,0,0
2021-12-30,Virgin Islands,78,9055,89,578,1
2021-12-31,Virgin Islands,78,9055,89,0,0
2022-01-01,Virgin Islands,78,9055,89,0,0
2022-01-02,Virgin Islands,78,9055,89,0,0
2022-01-03,Virgin Islands,78,10290,89,1235,0
2022-01-04,Virgin Islands,78,10714,89,424,0
2022-01-05,Virgin Islands,78,10714,89,0,0
2022-01-06,Virgin Islands,78,11160,89,446,0
2022-01-07,Virgin Islands,78,11160,89,0,0
2022-01-08,Virgin Islands,78,11160,89,0,0
2022-01-09,Virgin Islands,78,12138,89,978,0
2022-01-10,Virgin Islands,78,12605,89,467,0
2022-01-11,Virgin Islands,78,12953,90,348,1
2022-01-12,Virgin Islands,78,12953,90,0,0
2022-01-13,Virgin Islands,78,13401,91,448,1
2022-01-14,Virgin Islands,78,13521,91,120,0
2022-01-15,Virgin Islands,78,13521,91,0,0
2022-01-16,Virgin Islands,78,13521,91,0,0
2022-01-17,Virgin Islands,78,13760,91,239,0
2022-01-18,Virgin Islands,78,13901,94,141,3
2022-01-19,Virgin Islands,78,13901,94,0,0
2022-01-20,Virgin Islands,78,14028,94,127,0
2022-01-21,Virgin Islands,78,14028,94,0,0
2022-01-22,Virgin Islands,78,14028,94,0,0
2022-01-23,Virgin Islands,78,14028,94,0,0
2022-01-24,Virgin Islands,78,14478,97,450,3
2022-01-25,Virgin Islands,78,14521,97,43,0
2022-01-26,Virgin Islands,78,14689,98,168,1
2022-01-27,Virgin Islands,78,14756,98,67,0
2022-01-28,Virgin Islands,78,14802,99,46,1
2022-01-29,Virgin Islands,78,14802,99,0,0
2022-01-30,Virgin Islands,78,14802,99,0,0
2022-01-31,Virgin Islands,78,14870,101,68,2
2022-02-01,Virgin Islands,78,14903,101,33,0
2022-02-02,Virgin Islands,78,14903,101,0,0
2022-02-03,Virgin Islands,78,14963,102,60,1
2022-02-04,Virgin Islands,78,14988,102,25,0
2022-02-05,Virgin Islands,78,14988,102,0,0
2022-02-06,Virgin Islands,78,14988,102,0,0
2022-02-07,Virgin Islands,78,14988,102,0,0
2022-02-08,Virgin Islands,78,15045,103,57,1
2022-02-09,Virgin Islands,78,15045,103,0,0
2022-02-10,Virgin Islands,78,15045,103,0,0
2022-02-11,Virgin Islands,78,15171,105,126,2
2022-02-12,Virgin Islands,78,15171,105,0,0
2022-02-13,Virgin Islands,78,15171,105,0,0
2022-02-14,Virgin Islands,78,15182,105,11,0
2022-02-15,Virgin Islands,78,15229,107,47,2
2022-02-16,Virgin Islands,78,15229,107,0,0
2022-02-17,Virgin Islands,78,15255,108,26,1
2022-02-18,Virgin Islands,78,15255,108,0,0
2022-02-19,Virgin Islands,78,15255,108,0,0
2022-02-20,Virgin Islands,78,15255,108,0,0
2022-02-21,Virgin Islands,78,15255,108,0,0
2022-02-22,Virgin Islands,78,15255,108,0,0
2022-02-23,Virgin Islands,78,15255,108,0,0
2022-02-24,Virgin Islands,78,15341,109,86,1
2022-02-25,Virgin Islands,78,15362,109,21,0
2022-02-26,Virgin Islands,78,15362,109,0,0
2022-02-27,Virgin Islands,78,15362,109,0,0
2022-02-28,Virgin Islands,78,15398,109,36,0
2022-03-01,Virgin Islands,78,15402,109,4,0
2022-03-02,Virgin Islands,78,15410,109,8,0
2022-03-03,Virgin Islands,78,15412,109,2,0
2022-03-04,Virgin Islands,78,15426,109,14,0
2022-03-05,Virgin Islands,78,15426,109,0,0
2022-03-06,Virgin Islands,78,15426,109,0,0
2022-03-07,Virgin Islands,78,15426,109,0,0
2022-03-08,Virgin Islands,78,15440,109,14,0
2022-03-09,Virgin Islands,78,15444,109,4,0
2022-03-10,Virgin Islands,78,15449,109,5,0
2022-03-11,Virgin Islands,78,15556,109,107,0
2022-03-12,Virgin Islands,78,15556,109,0,0
2022-03-13,Virgin Islands,78,15556,109,0,0
2022-03-14,Virgin Islands,78,15556,109,0,0
2022-03-15,Virgin Islands,78,15567,109,11,0
2022-03-16,Virgin Islands,78,15572,109,5,0
2022-03-17,Virgin Islands,78,15575,110,3,1
2022-03-18,Virgin Islands,78,15578,110,3,0
2022-03-19,Virgin Islands,78,15578,110,0,0
2022-03-20,Virgin Islands,78,15578,110,0,0
2022-03-21,Virgin Islands,78,15584,110,6,0
2022-03-22,Virgin Islands,78,15589,110,5,0
2022-03-23,Virgin Islands,78,15596,110,7,0
2022-03-24,Virgin Islands,78,15606,110,10,0
2022-03-25,Virgin Islands,78,15611,110,5,0
2022-03-26,Virgin Islands,78,15611,110,0,0
2022-03-27,Virgin Islands,78,15611,110,0,0
2022-03-28,Virgin Islands,78,15611,110,0,0
2022-03-29,Virgin Islands,78,15632,111,21,1
2022-03-30,Virgin Islands,78,15632,111,0,0
2022-03-31,Virgin Islands,78,15636,111,4,0
2022-04-01,Virgin Islands,78,15656,111,20,0
2022-04-02,Virgin Islands,78,15656,111,0,0
2022-04-03,Virgin Islands,78,15656,111,0,0
2022-04-04,Virgin Islands,78,15656,111,0,0
2022-04-05,Virgin Islands,78,15708,111,52,0
2022-04-06,Virgin Islands,78,15726,111,18,0
2022-04-07,Virgin Islands,78,15740,111,14,0
2022-04-08,Virgin Islands,78,15764,111,24,0
2022-04-09,Virgin Islands,78,15764,111,0,0
2022-04-10,Virgin Islands,78,15764,111,0,0
2022-04-11,Virgin Islands,78,15764,111,0,0
2022-04-12,Virgin Islands,78,15801,111,37,0
2022-04-13,Virgin Islands,78,15836,111,35,0
2022-04-14,Virgin Islands,78,15872,111,36,0
2022-04-15,Virgin Islands,78,15872,111,0,0
2022-04-16,Virgin Islands,78,15872,111,0,0
2022-04-17,Virgin Islands,78,15872,111,0,0
2022-04-18,Virgin Islands,78,15882,111,10,0
2022-04-19,Virgin Islands,78,15928,111,46,0
2022-04-20,Virgin Islands,78,15928,111,0,0
2022-04-21,Virgin Islands,78,16030,111,102,0
2022-04-22,Virgin Islands,78,16091,111,61,0
2022-04-23,Virgin Islands,78,16091,111,0,0
2022-04-24,Virgin Islands,78,16091,111,0,0
2022-04-25,Virgin Islands,78,16154,111,63,0
2022-04-26,Virgin Islands,78,16154,111,0,0
2022-04-27,Virgin Islands,78,16260,111,106,0
2022-04-28,Virgin Islands,78,16306,111,46,0
2022-04-29,Virgin Islands,78,16306,111,0,0
2022-04-30,Virgin Islands,78,16306,111,0,0
2022-05-01,Virgin Islands,78,16306,111,0,0
2022-05-02,Virgin Islands,78,16391,111,85,0
2022-05-03,Virgin Islands,78,16391,111,0,0
2022-05-04,Virgin Islands,78,16481,111,90,0
2022-05-05,Virgin Islands,78,17012,113,531,2
2022-05-06,Virgin Islands,78,17167,113,155,0
2022-05-07,Virgin Islands,78,17167,113,0,0
2022-05-08,Virgin Islands,78,17167,113,0,0
2022-05-09,Virgin Islands,78,17353,113,186,0
2022-05-10,Virgin Islands,78,17353,113,0,0
2022-05-11,Virgin Islands,78,17672,113,319,0
2022-05-12,Virgin Islands,78,17835,113,163,0
2022-05-13,Virgin Islands,78,18037,113,202,0
2022-05-14,Virgin Islands,78,18037,113,0,0
2022-05-15,Virgin Islands,78,18037,113,0,0
2022-05-16,Virgin Islands,78,18243,113,206,0
2022-05-17,Virgin Islands,78,18425,113,182,0
2022-05-18,Virgin Islands,78,18551,113,126,0
2022-05-19,Virgin Islands,78,18551,113,0,0
2022-05-20,Virgin Islands,78,18854,113,303,0
2022-05-21,Virgin Islands,78,18854,113,0,0
2022-05-22,Virgin Islands,78,18854,113,0,0
2022-05-23,Virgin Islands,78,19020,113,166,0
2022-05-24,Virgin Islands,78,19166,113,146,0
2022-05-25,Virgin Islands,78,19252,113,86,0
2022-05-26,Virgin Islands,78,19442,113,190,0
2022-05-27,Virgin Islands,78,19442,113,0,0
2022-05-28,Virgin Islands,78,19442,113,0,0
2022-05-29,Virgin Islands,78,19442,113,0,0
2022-05-30,Virgin Islands,78,19442,113,0,0
2022-05-31,Virgin Islands,78,19442,113,0,0
2022-06-01,Virgin Islands,78,19971,113,529,0
2022-06-02,Virgin Islands,78,19971,113,0,0
2022-06-03,Virgin Islands,78,20039,113,68,0
2022-06-04,Virgin Islands,78,20039,113,0,0
2022-06-05,Virgin Islands,78,20083,113,44,0
2022-06-06,Virgin Islands,78,20229,114,146,1
2022-06-07,Virgin Islands,78,20258,114,29,0
2022-06-08,Virgin Islands,78,20332,115,74,1
2022-06-09,Virgin Islands,78,20378,115,46,0
2022-06-10,Virgin Islands,78,20411,115,33,0
2022-06-11,Virgin Islands,78,20411,115,0,0
2022-06-12,Virgin Islands,78,20411,115,0,0
2022-06-13,Virgin Islands,78,20472,115,61,0
2022-06-14,Virgin Islands,78,20472,115,0,0
2022-06-15,Virgin Islands,78,20410,115,-62,0
2022-06-16,Virgin Islands,78,20607,117,197,2
2022-06-17,Virgin Islands,78,20607,117,0,0
2022-06-18,Virgin Islands,78,20607,117,0,0
2022-06-19,Virgin Islands,78,20607,117,0,0
2022-06-20,Virgin Islands,78,20607,117,0,0
2022-06-21,Virgin Islands,78,20669,118,62,1
2022-06-22,Virgin Islands,78,20704,118,35,0
2022-06-23,Virgin Islands,78,20762,118,58,0
2022-06-24,Virgin Islands,78,20791,118,29,0
2022-06-25,Virgin Islands,78,20791,118,0,0
2022-06-26,Virgin Islands,78,20789,118,-2,0
2022-06-27,Virgin Islands,78,20828,118,39,0
2022-06-28,Virgin Islands,78,20878,118,50,0
2022-06-29,Virgin Islands,78,20878,118,0,0
2022-06-30,Virgin Islands,78,20928,118,50,0
2022-07-01,Virgin Islands,78,20928,118,0,0
2022-07-02,Virgin Islands,78,20928,118,0,0
2022-07-03,Virgin Islands,78,20928,118,0,0
2022-07-04,Virgin Islands,78,20928,118,0,0
2022-07-05,Virgin Islands,78,20995,118,67,0
2022-07-06,Virgin Islands,78,21022,118,27,0
2022-07-07,Virgin Islands,78,21045,118,23,0
2022-07-08,Virgin Islands,78,21103,119,58,1
2022-07-09,Virgin Islands,78,21103,119,0,0
2022-07-10,Virgin Islands,78,21103,119,0,0
2022-07-11,Virgin Islands,78,21175,119,72,0
2022-07-12,Virgin Islands,78,21175,119,0,0
2022-07-13,Virgin Islands,78,21246,120,71,1
2022-07-14,Virgin Islands,78,21287,120,41,0
2022-07-15,Virgin Islands,78,21326,120,39,0
2022-07-16,Virgin Islands,78,21326,120,0,0
2022-07-17,Virgin Islands,78,21326,120,0,0
2022-07-18,Virgin Islands,78,21361,120,35,0
2022-07-19,Virgin Islands,78,21361,120,0,0
2022-07-20,Virgin Islands,78,21499,120,138,0
2022-07-21,Virgin Islands,78,21540,120,41,0
2022-07-22,Virgin Islands,78,21540,120,0,0
2022-07-23,Virgin Islands,78,21540,120,0,0
2022-07-24,Virgin Islands,78,21569,120,29,0
2022-07-25,Virgin Islands,78,21601,120,32,0
2022-07-26,Virgin Islands,78,21630,120,29,0
2022-07-27,Virgin Islands,78,21677,120,47,0
2022-07-28,Virgin Islands,78,21677,120,0,0
2022-07-29,Virgin Islands,78,21775,120,98,0
2022-07-30,Virgin Islands,78,21775,120,0,0
2022-07-31,Virgin Islands,78,21775,120,0,0
2022-08-01,Virgin Islands,78,21775,120,0,0
2022-08-02,Virgin Islands,78,21869,121,94,1
2022-08-03,Virgin Islands,78,21869,121,0,0
2022-08-04,Virgin Islands,78,21944,121,75,0
2022-08-05,Virgin Islands,78,21957,121,13,0
2022-08-06,Virgin Islands,78,21957,121,0,0
2022-08-07,Virgin Islands,78,21957,121,0,0
2022-08-08,Virgin Islands,78,22016,122,59,1
2022-08-09,Virgin Islands,78,22026,122,10,0
2022-08-10,Virgin Islands,78,22075,122,49,0
2022-08-11,Virgin Islands,78,22075,122,0,0
2022-08-12,Virgin Islands,78,22075,122,0,0
2022-08-13,Virgin Islands,78,22075,122,0,0
2022-08-14,Virgin Islands,78,22135,122,60,0
2022-08-15,Virgin Islands,78,22135,122,0,0
2022-08-16,Virgin Islands,78,22196,122,61,0
2022-08-17,Virgin Islands,78,22278,122,82,0
2022-08-18,Virgin Islands,78,22300,122,22,0
2022-08-19,Virgin Islands,78,22300,122,0,0
2022-08-20,Virgin Islands,78,22300,122,0,0
2022-08-21,Virgin Islands,78,22300,122,0,0
2022-08-22,Virgin Islands,78,22300,122,0,0
2022-08-23,Virgin Islands,78,22393,122,93,0
2022-08-24,Virgin Islands,78,22441,122,48,0
2022-08-25,Virgin Islands,78,22481,122,40,0
2022-08-26,Virgin Islands,78,22481,122,0,0
2022-08-27,Virgin Islands,78,22481,122,0,0
2022-08-28,Virgin Islands,78,22481,122,0,0
2022-08-29,Virgin Islands,78,22622,122,141,0
2022-08-30,Virgin Islands,78,22622,122,0,0
2022-08-31,Virgin Islands,78,22711,122,89,0
2022-09-01,Virgin Islands,78,22711,122,0,0
2022-09-02,Virgin Islands,78,22771,122,60,0
2022-09-03,Virgin Islands,78,22771,122,0,0
2022-09-04,Virgin Islands,78,22771,122,0,0
2022-09-05,Virgin Islands,78,22771,122,0,0
2022-09-06,Virgin Islands,78,22844,122,73,0
2022-09-07,Virgin Islands,78,22859,122,15,0
2022-09-08,Virgin Islands,78,22859,122,0,0
2022-09-09,Virgin Islands,78,22859,122,0,0
2022-09-10,Virgin Islands,78,22859,122,0,0
2022-09-11,Virgin Islands,78,22859,122,0,0
2022-09-12,Virgin Islands,78,22970,123,111,1
2022-09-13,Virgin Islands,78,22970,123,0,0
2022-09-14,Virgin Islands,78,22970,123,0,0
2022-09-15,Virgin Islands,78,23018,123,48,0
2022-09-16,Virgin Islands,78,23031,123,13,0
2022-09-17,Virgin Islands,78,23031,123,0,0
2022-09-18,Virgin Islands,78,23031,123,0,0
2022-09-19,Virgin Islands,78,23065,123,34,0
2022-09-20,Virgin Islands,78,23083,123,18,0
2022-09-21,Virgin Islands,78,23083,123,0,0
2022-09-22,Virgin Islands,78,23109,123,26,0
2022-09-23,Virgin Islands,78,23109,123,0,0
2022-09-24,Virgin Islands,78,23109,123,0,0
2022-09-25,Virgin Islands,78,23109,123,0,0
2022-09-26,Virgin Islands,78,23138,123,29,0
2022-09-27,Virgin Islands,78,23148,123,10,0
2022-09-28,Virgin Islands,78,23154,123,6,0
2022-09-29,Virgin Islands,78,23154,123,0,0
2022-09-30,Virgin Islands,78,23154,123,0,0
2022-10-01,Virgin Islands,78,23154,123,0,0
2022-10-02,Virgin Islands,78,23154,123,0,0
2022-10-03,Virgin Islands,78,23154,123,0,0
2022-10-04,Virgin Islands,78,23187,123,33,0
2022-10-05,Virgin Islands,78,23187,123,0,0
2022-10-06,Virgin Islands,78,23202,123,15,0
2022-10-07,Virgin Islands,78,23207,123,5,0
2022-10-08,Virgin Islands,78,23207,123,0,0
2022-10-09,Virgin Islands,78,23207,123,0,0
2022-10-10,Virgin Islands,78,23207,123,0,0
2022-10-11,Virgin Islands,78,23207,123,0,0
2022-10-12,Virgin Islands,78,23233,123,26,0
2022-10-13,Virgin Islands,78,23238,123,5,0
2022-10-14,Virgin Islands,78,23240,123,2,0
2022-10-15,Virgin Islands,78,23240,123,0,0
2022-10-16,Virgin Islands,78,23240,123,0,0
2022-10-17,Virgin Islands,78,23256,123,16,0
2022-10-18,Virgin Islands,78,23256,123,0,0
2022-10-19,Virgin Islands,78,23276,123,20,0
2022-10-20,Virgin Islands,78,23279,123,3,0
2022-10-21,Virgin Islands,78,23283,123,4,0
2022-10-22,Virgin Islands,78,23283,123,0,0
2022-10-23,Virgin Islands,78,23283,123,0,0
2022-10-24,Virgin Islands,78,23283,123,0,0
2022-10-25,Virgin Islands,78,23305,123,22,0
2022-10-26,Virgin Islands,78,23311,124,6,1
2022-10-27,Virgin Islands,78,23311,124,0,0
2022-10-28,Virgin Islands,78,23311,124,0,0
2022-10-29,Virgin Islands,78,23311,124,0,0
2022-10-30,Virgin Islands,78,23311,124,0,0
2022-10-31,Virgin Islands,78,23311,124,0,0
2022-11-01,Virgin Islands,78,23311,124,0,0
2022-11-02,Virgin Islands,78,23311,124,0,0
2022-11-03,Virgin Islands,78,23311,124,0,0
2022-11-04,Virgin Islands,78,23388,124,77,0
2022-11-05,Virgin Islands,78,23388,124,0,0
2022-11-06,Virgin Islands,78,23388,124,0,0
2022-11-07,Virgin Islands,78,23413,124,25,0
2022-11-08,Virgin Islands,78,23413,124,0,0
2022-11-09,Virgin Islands,78,23435,124,22,0
2022-11-10,Virgin Islands,78,23445,124,10,0
2022-11-11,Virgin Islands,78,23445,124,0,0
2022-11-12,Virgin Islands,78,23445,124,0,0
2022-11-13,Virgin Islands,78,23445,124,0,0
2022-11-14,Virgin Islands,78,23445,124,0,0
2022-11-15,Virgin Islands,78,23445,124,0,0
2022-11-16,Virgin Islands,78,23445,124,0,0
2022-11-17,Virgin Islands,78,23445,124,0,0
2022-11-18,Virgin Islands,78,23445,124,0,0
2022-11-19,Virgin Islands,78,23445,124,0,0
2022-11-20,Virgin Islands,78,23445,124,0,0
2022-11-21,Virgin Islands,78,23445,124,0,0
2022-11-22,Virgin Islands,78,23445,124,0,0
2022-11-23,Virgin Islands,78,23445,124,0,0
2022-11-24,Virgin Islands,78,23445,124,0,0
2022-11-25,Virgin Islands,78,23445,124,0,0
2022-11-26,Virgin Islands,78,23445,124,0,0
2022-11-27,Virgin Islands,78,23445,124,0,0
2022-11-28,Virgin Islands,78,23445,124,0,0
2022-11-29,Virgin Islands,78,23445,124,0,0
2022-11-30,Virgin Islands,78,23445,124,0,0
2022-12-01,Virgin Islands,78,23445,124,0,0
2022-12-02,Virgin Islands,78,23445,124,0,0
2022-12-03,Virgin Islands,78,23445,124,0,0
2022-12-04,Virgin Islands,78,23445,124,0,0
2022-12-05,Virgin Islands,78,23445,124,0,0
2022-12-06,Virgin Islands,78,23445,124,0,0
2022-12-07,Virgin Islands,78,23608,126,163,2
2022-12-08,Virgin Islands,78,23627,126,19,0
2022-12-09,Virgin Islands,78,23633,126,6,0
2022-12-10,Virgin Islands,78,23633,126,0,0
2022-12-11,Virgin Islands,78,23633,126,0,0
2022-12-12,Virgin Islands,78,23633,126,0,0
2022-12-13,Virgin Islands,78,23655,126,22,0
2022-12-14,Virgin Islands,78,23669,126,14,0
2022-12-15,Virgin Islands,78,23679,126,10,0
2022-12-16,Virgin Islands,78,23679,126,0,0
2022-12-17,Virgin Islands,78,23679,126,0,0
2022-12-18,Virgin Islands,78,23679,126,0,0
2022-12-19,Virgin Islands,78,23692,127,13,1
2022-12-20,Virgin Islands,78,23712,127,20,0
2022-12-21,Virgin Islands,78,23721,127,9,0
2022-12-22,Virgin Islands,78,23728,127,7,0
2022-12-23,Virgin Islands,78,23734,127,6,0
2022-12-24,Virgin Islands,78,23734,127,0,0
2022-12-25,Virgin Islands,78,23734,127,0,0
2022-12-26,Virgin Islands,78,23734,127,0,0
2022-12-27,Virgin Islands,78,23734,127,0,0
2022-12-28,Virgin Islands,78,23764,127,30,0
